,GFS Run Time,GFS Order Time,GFS 2m Temperature Value
138,1593367200,1593738000,78.89002197265629
139,1593583200,1593738000,82.55313842773441
140,1593626400,1593738000,82.46629150390629
141,1593604800,1593738000,82.77121704101566
142,1593324000,1593738000,80.50594604492191
143,1593540000,1593738000,80.50550659179692
144,1593453600,1593738000,79.61001098632816
145,1593388800,1593738000,76.18996704101566
146,1593432000,1593738000,75.30205200195317
147,1593345600,1593738000,81.06064575195316
148,1593475200,1593738000,77.23971069335941
149,1593561600,1593738000,81.59227416992192
150,1593518400,1593738000,76.01001098632817
151,1593410400,1593738000,80.51001098632817
152,1593691200,1593741600,82.80802124023441
153,1593388800,1593741600,75.29002197265629
154,1593475200,1593741600,76.01231811523442
155,1593496800,1593741600,81.94998901367191
156,1593669600,1593741600,84.12725952148442
157,1593648000,1593741600,85.73637207031254
